Country,Country sp,Deaths,EW,Fips,ISO3166Alpha2,ISO3166Alpha3,Code,Iso3166,Lab Confirm,Last Available EpiWeek,Number of Records,PAHO Code Num,PAHO Code,Population,RegionLvl0,RegionLvl1,RegionLvl2,RegionLvl3,Region,Serotype,Severe Dengue,Suspected,TIS,Type,W Pais,Year
Barbados,Barbados,0,45,BB,BB,BRB,52,52,16,32,1,427,BAR,291,AMR,LAC,NLC,CAR,NLC,DEN 1,0,97,BAR,Preliminar,BRB,2015
Barbados,Barbados,0,46,BB,BB,BRB,52,52,16,32,1,427,BAR,291,AMR,LAC,NLC,CAR,NLC,DEN 1,0,97,BAR,Preliminar,BRB,2015
Barbados,Barbados,0,47,BB,BB,BRB,52,52,16,32,1,427,BAR,291,AMR,LAC,NLC,CAR,NLC,DEN 1,0,97,BAR,Preliminar,BRB,2015
Barbados,Barbados,0,48,BB,BB,BRB,52,52,16,32,1,427,BAR,291,AMR,LAC,NLC,CAR,NLC,DEN 1,0,97,BAR,Preliminar,BRB,2015
Barbados,Barbados,0,49,BB,BB,BRB,52,52,16,32,1,427,BAR,291,AMR,LAC,NLC,CAR,NLC,DEN 1,0,97,BAR,Preliminar,BRB,2015
Barbados,Barbados,0,50,BB,BB,BRB,52,52,16,32,1,427,BAR,291,AMR,LAC,NLC,CAR,NLC,DEN 1,0,97,BAR,Preliminar,BRB,2015
Barbados,Barbados,0,51,BB,BB,BRB,52,52,16,32,1,427,BAR,291,AMR,LAC,NLC,CAR,NLC,DEN 1,0,97,BAR,Preliminar,BRB,2015
Bermuda,Bermuda,0,4,BD,BM,BMU,60,60,0,4,1,429,BER,70,AMR,NAR,NLC,NAR,NAR,,0,0,BER,Preliminar,BMU,2015
Bermuda,Bermuda,0,5,BD,BM,BMU,60,60,0,4,1,429,BER,70,AMR,NAR,NLC,NAR,NAR,,0,0,BER,Preliminar,BMU,2015
Bermuda,Bermuda,0,6,BD,BM,BMU,60,60,0,4,1,429,BER,70,AMR,NAR,NLC,NAR,NAR,,0,0,BER,Preliminar,BMU,2015
Bermuda,Bermuda,0,7,BD,BM,BMU,60,60,0,4,1,429,BER,70,AMR,NAR,NLC,NAR,NAR,,0,0,BER,Preliminar,BMU,2015
Bermuda,Bermuda,0,8,BD,BM,BMU,60,60,0,4,1,429,BER,70,AMR,NAR,NLC,NAR,NAR,,0,0,BER,Preliminar,BMU,2015
Bermuda,Bermuda,0,9,BD,BM,BMU,60,60,0,4,1,429,BER,70,AMR,NAR,NLC,NAR,NAR,,0,0,BER,Preliminar,BMU,2015
Bermuda,Bermuda,0,10,BD,BM,BMU,60,60,0,4,1,429,BER,70,AMR,NAR,NLC,NAR,NAR,,0,0,BER,Preliminar,BMU,2015
Bermuda,Bermuda,0,11,BD,BM,BMU,60,60,0,4,1,429,BER,70,AMR,NAR,NLC,NAR,NAR,,0,0,BER,Preliminar,BMU,2015
Bermuda,Bermuda,0,12,BD,BM,BMU,60,60,0,4,1,429,BER,70,AMR,NAR,NLC,NAR,NAR,,0,0,BER,Preliminar,BMU,2015
Bermuda,Bermuda,0,13,BD,BM,BMU,60,60,0,4,1,429,BER,70,AMR,NAR,NLC,NAR,NAR,,0,0,BER,Preliminar,BMU,2015
Bermuda,Bermuda,0,14,BD,BM,BMU,60,60,0,4,1,429,BER,70,AMR,NAR,NLC,NAR,NAR,,0,0,BER,Preliminar,BMU,2015
Bermuda,Bermuda,0,15,BD,BM,BMU,60,60,0,4,1,429,BER,70,AMR,NAR,NLC,NAR,NAR,,0,0,BER,Preliminar,BMU,2015
Bermuda,Bermuda,0,16,BD,BM,BMU,60,60,0,4,1,429,BER,70,AMR,NAR,NLC,NAR,NAR,,0,0,BER,Preliminar,BMU,2015
Bermuda,Bermuda,0,17,BD,BM,BMU,60,60,0,4,1,429,BER,70,AMR,NAR,NLC,NAR,NAR,,0,0,BER,Preliminar,BMU,2015
Bermuda,Bermuda,0,18,BD,BM,BMU,60,60,0,4,1,429,BER,70,AMR,NAR,NLC,NAR,NAR,,0,0,BER,Preliminar,BMU,2015
Bermuda,Bermuda,0,19,BD,BM,BMU,60,60,0,4,1,429,BER,70,AMR,NAR,NLC,NAR,NAR,,0,0,BER,Preliminar,BMU,2015
Bermuda,Bermuda,0,20,BD,BM,BMU,60,60,0,20,1,429,BER,70,AMR,NAR,NLC,NAR,NAR,,0,0,BER,Preliminar,BMU,2015
Bermuda,Bermuda,0,21,BD,BM,BMU,60,60,0,20,1,429,BER,70,AMR,NAR,NLC,NAR,NAR,,0,0,BER,Preliminar,BMU,2015
Bermuda,Bermuda,0,22,BD,BM,BMU,60,60,0,20,1,429,BER,70,AMR,NAR,NLC,NAR,NAR,,0,0,BER,Preliminar,BMU,2015
Bermuda,Bermuda,0,23,BD,BM,BMU,60,60,0,20,1,429,BER,70,AMR,NAR,NLC,NAR,NAR,,0,0,BER,Preliminar,BMU,2015
Bermuda,Bermuda,0,24,BD,BM,BMU,60,60,0,20,1,429,BER,70,AMR,NAR,NLC,NAR,NAR,,0,0,BER,Preliminar,BMU,2015
Bermuda,Bermuda,0,25,BD,BM,BMU,60,60,0,20,1,429,BER,70,AMR,NAR,NLC,NAR,NAR,,0,0,BER,Preliminar,BMU,2015
Bermuda,Bermuda,0,26,BD,BM,BMU,60,60,0,20,1,429,BER,70,AMR,NAR,NLC,NAR,NAR,,0,0,BER,Preliminar,BMU,2015
Bermuda,Bermuda,0,27,BD,BM,BMU,60,60,0,20,1,429,BER,70,AMR,NAR,NLC,NAR,NAR,,0,0,BER,Preliminar,BMU,2015
Bermuda,Bermuda,0,28,BD,BM,BMU,60,60,0,20,1,429,BER,70,AMR,NAR,NLC,NAR,NAR,,0,0,BER,Preliminar,BMU,2015
Bermuda,Bermuda,0,29,BD,BM,BMU,60,60,0,20,1,429,BER,70,AMR,NAR,NLC,NAR,NAR,,0,0,BER,Preliminar,BMU,2015
Bermuda,Bermuda,0,30,BD,BM,BMU,60,60,0,20,1,429,BER,70,AMR,NAR,NLC,NAR,NAR,,0,0,BER,Preliminar,BMU,2015
Bermuda,Bermuda,0,31,BD,BM,BMU,60,60,0,20,1,429,BER,70,AMR,NAR,NLC,NAR,NAR,,0,0,BER,Preliminar,BMU,2015
Bermuda,Bermuda,0,32,BD,BM,BMU,60,60,0,32,1,429,BER,70,AMR,NAR,NLC,NAR,NAR,,0,0,BER,Preliminar,BMU,2015
Bermuda,Bermuda,0,33,BD,BM,BMU,60,60,0,32,1,429,BER,70,AMR,NAR,NLC,NAR,NAR,,0,0,BER,Preliminar,BMU,2015
Bermuda,Bermuda,0,34,BD,BM,BMU,60,60,0,32,1,429,BER,70,AMR,NAR,NLC,NAR,NAR,,0,0,BER,Preliminar,BMU,2015
Bermuda,Bermuda,0,35,BD,BM,BMU,60,60,0,32,1,429,BER,70,AMR,NAR,NLC,NAR,NAR,,0,0,BER,Preliminar,BMU,2015
Bermuda,Bermuda,0,36,BD,BM,BMU,60,60,0,32,1,429,BER,70,AMR,NAR,NLC,NAR,NAR,,0,0,BER,Preliminar,BMU,2015
Bermuda,Bermuda,0,37,BD,BM,BMU,60,60,0,32,1,429,BER,70,AMR,NAR,NLC,NAR,NAR,,0,0,BER,Preliminar,BMU,2015
Bermuda,Bermuda,0,38,BD,BM,BMU,60,60,0,32,1,429,BER,70,AMR,NAR,NLC,NAR,NAR,,0,0,BER,Preliminar,BMU,2015
Bermuda,Bermuda,0,39,BD,BM,BMU,60,60,0,32,1,429,BER,70,AMR,NAR,NLC,NAR,NAR,,0,0,BER,Preliminar,BMU,2015
Bermuda,Bermuda,0,40,BD,BM,BMU,60,60,0,32,1,429,BER,70,AMR,NAR,NLC,NAR,NAR,,0,0,BER,Preliminar,BMU,2015
Bermuda,Bermuda,0,41,BD,BM,BMU,60,60,0,32,1,429,BER,70,AMR,NAR,NLC,NAR,NAR,,0,0,BER,Preliminar,BMU,2015
Bermuda,Bermuda,0,42,BD,BM,BMU,60,60,0,32,1,429,BER,70,AMR,NAR,NLC,NAR,NAR,,0,0,BER,Preliminar,BMU,2015
Bermuda,Bermuda,0,43,BD,BM,BMU,60,60,0,32,1,429,BER,70,AMR,NAR,NLC,NAR,NAR,,0,0,BER,Preliminar,BMU,2015
Bermuda,Bermuda,0,44,BD,BM,BMU,60,60,0,32,1,429,BER,70,AMR,NAR,NLC,NAR,NAR,,0,0,BER,Preliminar,BMU,2015
Bermuda,Bermuda,0,45,BD,BM,BMU,60,60,0,32,1,429,BER,70,AMR,NAR,NLC,NAR,NAR,,0,0,BER,Preliminar,BMU,2015
Bermuda,Bermuda,0,46,BD,BM,BMU,60,60,0,32,1,429,BER,70,AMR,NAR,NLC,NAR,NAR,,0,0,BER,Preliminar,BMU,2015
Bermuda,Bermuda,0,47,BD,BM,BMU,60,60,0,32,1,429,BER,70,AMR,NAR,NLC,NAR,NAR,,0,0,BER,Preliminar,BMU,2015
Bermuda,Bermuda,0,48,BD,BM,BMU,60,60,0,32,1,429,BER,70,AMR,NAR,NLC,NAR,NAR,,0,0,BER,Preliminar,BMU,2015
Bermuda,Bermuda,0,49,BD,BM,BMU,60,60,0,32,1,429,BER,70,AMR,NAR,NLC,NAR,NAR,,0,0,BER,Preliminar,BMU,2015
Bermuda,Bermuda,0,50,BD,BM,BMU,60,60,0,32,1,429,BER,70,AMR,NAR,NLC,NAR,NAR,,0,0,BER,Preliminar,BMU,2015
Bermuda,Bermuda,0,51,BD,BM,BMU,60,60,0,32,1,429,BER,70,AMR,NAR,NLC,NAR,NAR,,0,0,BER,Preliminar,BMU,2015
Brazil,Brasil,7,1,BR,BR,BRA,76,76,,1,1,430,BRA,203657,AMR,LAC,SAR,LAM,BRA,"DEN 1,2,3,4",13,11401,BRA,final,BRA,2015
Brazil,Brasil,23,2,BR,BR,BRA,76,76,,2,1,430,BRA,203657,AMR,LAC,SAR,LAM,BRA,"DEN 1,2,3,4",47,26582,BRA,final,BRA,2015
Brazil,Brasil,50,3,BR,BR,BRA,76,76,5248,3,1,430,BRA,203657,AMR,LAC,SAR,LAM,BRA,"DEN 1,2,3,4",80,49857,BRA,final,BRA,2015
Brazil,Brasil,74,4,BR,BR,BRA,76,76,5248,4,1,430,BRA,203657,AMR,LAC,SAR,LAM,BRA,"DEN 1,2,3,4",120,79041,BRA,final,BRA,2015
Brazil,Brasil,103,5,BR,BR,BRA,76,76,5248,5,1,430,BRA,203657,AMR,LAC,SAR,LAM,BRA,"DEN 1,2,3,4",163,116452,BRA,final,BRA,2015
Brazil,Brasil,129,6,BR,BR,BRA,76,76,5248,6,1,430,BRA,203657,AMR,LAC,SAR,LAM,BRA,"DEN 1,2,3,4",211,154806,BRA,final,BRA,2015
Brazil,Brasil,161,7,BR,BR,BRA,76,76,5248,7,1,430,BRA,203657,AMR,LAC,SAR,LAM,BRA,"DEN 1,2,3,4",262,201343,BRA,final,BRA,2015
Brazil,Brasil,197,8,BR,BR,BRA,76,76,5248,8,1,430,BRA,203657,AMR,LAC,SAR,LAM,BRA,"DEN 1,2,3,4",323,259827,BRA,final,BRA,2015
Brazil,Brasil,249,9,BR,BR,BRA,76,76,5248,9,1,430,BRA,203657,AMR,LAC,SAR,LAM,BRA,"DEN 1,2,3,4",401,337738,BRA,final,BRA,2015
Brazil,Brasil,290,10,BR,BR,BRA,76,76,5248,10,1,430,BRA,203657,AMR,LAC,SAR,LAM,BRA,"DEN 1,2,3,4",472,428413,BRA,final,BRA,2015
Brazil,Brasil,330,11,BR,BR,BRA,76,76,5248,11,1,430,BRA,203657,AMR,LAC,SAR,LAM,BRA,"DEN 1,2,3,4",551,527409,BRA,final,BRA,2015
Brazil,Brasil,380,12,BR,BR,BRA,76,76,5248,12,1,430,BRA,203657,AMR,LAC,SAR,LAM,BRA,"DEN 1,2,3,4",643,618865,BRA,final,BRA,2015
Brazil,Brasil,427,13,BR,BR,BRA,76,76,5248,13,1,430,BRA,203657,AMR,LAC,SAR,LAM,BRA,"DEN 1,2,3,4",731,705231,BRA,final,BRA,2015
Brazil,Brasil,474,14,BR,BR,BRA,76,76,5248,14,1,430,BRA,203657,AMR,LAC,SAR,LAM,BRA,"DEN 1,2,3,4",835,808006,BRA,final,BRA,2015
Brazil,Brasil,524,15,BR,BR,BRA,76,76,5248,15,1,430,BRA,203657,AMR,LAC,SAR,LAM,BRA,"DEN 1,2,3,4",923,901577,BRA,final,BRA,2015
Brazil,Brasil,566,16,BR,BR,BRA,76,76,5248,16,1,430,BRA,203657,AMR,LAC,SAR,LAM,BRA,"DEN 1,2,3,4",1000,994205,BRA,final,BRA,2015
Brazil,Brasil,618,17,BR,BR,BRA,76,76,5248,17,1,430,BRA,203657,AMR,LAC,SAR,LAM,BRA,"DEN 1,2,3,4",1096,1084730,BRA,final,BRA,2015
Brazil,Brasil,655,18,BR,BR,BRA,76,76,5248,18,1,430,BRA,203657,AMR,LAC,SAR,LAM,BRA,"DEN 1,2,3,4",1168,1164479,BRA,final,BRA,2015
Brazil,Brasil,684,19,BR,BR,BRA,76,76,5248,19,1,430,BRA,203657,AMR,LAC,SAR,LAM,BRA,"DEN 1,2,3,4",1221,1229122,BRA,final,BRA,2015
Brazil,Brasil,710,20,BR,BR,BRA,76,76,5248,20,1,430,BRA,203657,AMR,LAC,SAR,LAM,BRA,"DEN 1,2,3,4",1277,1280445,BRA,final,BRA,2015
Brazil,Brasil,724,21,BR,BR,BRA,76,76,5248,21,1,430,BRA,203657,AMR,LAC,SAR,LAM,BRA,"DEN 1,2,3,4",1309,1320217,BRA,final,BRA,2015
Brazil,Brasil,737,22,BR,BR,BRA,76,76,5248,22,1,430,BRA,203657,AMR,LAC,SAR,LAM,BRA,"DEN 1,2,3,4",1339,1351650,BRA,final,BRA,2015
Brazil,Brasil,752,23,BR,BR,BRA,76,76,5248,23,1,430,BRA,203657,AMR,LAC,SAR,LAM,BRA,"DEN 1,2,3,4",1365,1379124,BRA,final,BRA,2015
Brazil,Brasil,763,24,BR,BR,BRA,76,76,5248,24,1,430,BRA,203657,AMR,LAC,SAR,LAM,BRA,"DEN 1,2,3,4",1390,1402125,BRA,final,BRA,2015
Brazil,Brasil,773,25,BR,BR,BRA,76,76,360331,25,1,430,BRA,203657,AMR,LAC,SAR,LAM,BRA,"DEN 1,2,3,4",1411,1417993,BRA,final,BRA,2015
Belize,Belice,0,40,BH,BZ,BLZ,84,84,35,40,1,434,BEL,375,AMR,LAC,CAI,LAM,CAI,UNKNOWN,2,2710,BLZ,Final,BLZ,2017
Belize,Belice,0,41,BH,BZ,BLZ,84,84,40,41,1,434,BEL,375,AMR,LAC,CAI,LAM,CAI,UNKNOWN,2,2736,BLZ,Final,BLZ,2017
Belize,Belice,0,42,BH,BZ,BLZ,84,84,43,42,1,434,BEL,375,AMR,LAC,CAI,LAM,CAI,UNKNOWN,2,2774,BLZ,Final,BLZ,2017
Virgin Islands (UK),Islas Vírgenes (RU),0,20,VI,VG,VGB,92,92,27,20,1,436,VIK,33,AMR,LAC,NLC,CAR,NLC,UNKNOWN,0,39,VIB,Preliminar,VIR,2015
Virgin Islands (UK),Islas Vírgenes (RU),0,21,VI,VG,VGB,92,92,27,20,1,436,VIK,33,AMR,LAC,NLC,CAR,NLC,UNKNOWN,0,39,VIB,Preliminar,VIR,2015
Virgin Islands (UK),Islas Vírgenes (RU),0,22,VI,VG,VGB,92,92,27,20,1,436,VIK,33,AMR,LAC,NLC,CAR,NLC,UNKNOWN,0,39,VIB,Preliminar,VIR,2015
Virgin Islands (UK),Islas Vírgenes (RU),0,23,VI,VG,VGB,92,92,27,20,1,436,VIK,33,AMR,LAC,NLC,CAR,NLC,UNKNOWN,0,39,VIB,Preliminar,VIR,2015
Virgin Islands (UK),Islas Vírgenes (RU),0,24,VI,VG,VGB,92,92,27,20,1,436,VIK,33,AMR,LAC,NLC,CAR,NLC,UNKNOWN,0,39,VIB,Preliminar,VIR,2015
Virgin Islands (UK),Islas Vírgenes (RU),0,25,VI,VG,VGB,92,92,27,20,1,436,VIK,33,AMR,LAC,NLC,CAR,NLC,UNKNOWN,0,39,VIB,Preliminar,VIR,2015
Virgin Islands (UK),Islas Vírgenes (RU),0,26,VI,VG,VGB,92,92,27,20,1,436,VIK,33,AMR,LAC,NLC,CAR,NLC,UNKNOWN,0,39,VIB,Preliminar,VIR,2015
Virgin Islands (UK),Islas Vírgenes (RU),0,27,VI,VG,VGB,92,92,27,20,1,436,VIK,33,AMR,LAC,NLC,CAR,NLC,UNKNOWN,0,39,VIB,Preliminar,VIR,2015
Virgin Islands (UK),Islas Vírgenes (RU),0,28,VI,VG,VGB,92,92,27,20,1,436,VIK,33,AMR,LAC,NLC,CAR,NLC,UNKNOWN,0,39,VIB,Preliminar,VIR,2015
Virgin Islands (UK),Islas Vírgenes (RU),0,29,VI,VG,VGB,92,92,27,20,1,436,VIK,33,AMR,LAC,NLC,CAR,NLC,UNKNOWN,0,39,VIB,Preliminar,VIR,2015
Virgin Islands (UK),Islas Vírgenes (RU),0,30,VI,VG,VGB,92,92,27,20,1,436,VIK,33,AMR,LAC,NLC,CAR,NLC,UNKNOWN,0,39,VIB,Preliminar,VIR,2015
Virgin Islands (UK),Islas Vírgenes (RU),0,31,VI,VG,VGB,92,92,27,20,1,436,VIK,33,AMR,LAC,NLC,CAR,NLC,UNKNOWN,0,39,VIB,Preliminar,VIR,2015
Virgin Islands (UK),Islas Vírgenes (RU),0,32,VI,VG,VGB,92,92,75,32,1,436,VIK,33,AMR,LAC,NLC,CAR,NLC,UNKNOWN,0,162,VIB,Preliminar,VIR,2015
Virgin Islands (UK),Islas Vírgenes (RU),0,33,VI,VG,VGB,92,92,75,32,1,436,VIK,33,AMR,LAC,NLC,CAR,NLC,UNKNOWN,0,162,VIB,Preliminar,VIR,2015
Virgin Islands (UK),Islas Vírgenes (RU),0,34,VI,VG,VGB,92,92,75,32,1,436,VIK,33,AMR,LAC,NLC,CAR,NLC,UNKNOWN,0,162,VIB,Preliminar,VIR,2015
Virgin Islands (UK),Islas Vírgenes (RU),0,35,VI,VG,VGB,92,92,75,32,1,436,VIK,33,AMR,LAC,NLC,CAR,NLC,UNKNOWN,0,162,VIB,Preliminar,VIR,2015
Virgin Islands (UK),Islas Vírgenes (RU),0,36,VI,VG,VGB,92,92,75,32,1,436,VIK,33,AMR,LAC,NLC,CAR,NLC,UNKNOWN,0,162,VIB,Preliminar,VIR,2015
Virgin Islands (UK),Islas Vírgenes (RU),0,37,VI,VG,VGB,92,92,75,32,1,436,VIK,33,AMR,LAC,NLC,CAR,NLC,UNKNOWN,0,162,VIB,Preliminar,VIR,2015
Virgin Islands (UK),Islas Vírgenes (RU),0,38,VI,VG,VGB,92,92,75,32,1,436,VIK,33,AMR,LAC,NLC,CAR,NLC,UNKNOWN,0,162,VIB,Preliminar,VIR,2015
Virgin Islands (UK),Islas Vírgenes (RU),0,39,VI,VG,VGB,92,92,75,32,1,436,VIK,33,AMR,LAC,NLC,CAR,NLC,UNKNOWN,0,162,VIB,Preliminar,VIR,2015
Virgin Islands (UK),Islas Vírgenes (RU),0,40,VI,VG,VGB,92,92,103,40,1,436,VIK,33,AMR,LAC,NLC,CAR,NLC,UNKNOWN,1,103,VIB,Preliminar,VIR,2015
Virgin Islands (UK),Islas Vírgenes (RU),0,41,VI,VG,VGB,92,92,103,40,1,436,VIK,33,AMR,LAC,NLC,CAR,NLC,UNKNOWN,1,103,VIB,Preliminar,VIR,2015
Virgin Islands (UK),Islas Vírgenes (RU),0,42,VI,VG,VGB,92,92,103,40,1,436,VIK,33,AMR,LAC,NLC,CAR,NLC,UNKNOWN,1,103,VIB,Preliminar,VIR,2015
Virgin Islands (UK),Islas Vírgenes (RU),0,43,VI,VG,VGB,92,92,103,40,1,436,VIK,33,AMR,LAC,NLC,CAR,NLC,UNKNOWN,1,103,VIB,Preliminar,VIR,2015
Virgin Islands (UK),Islas Vírgenes (RU),0,44,VI,VG,VGB,92,92,103,40,1,436,VIK,33,AMR,LAC,NLC,CAR,NLC,UNKNOWN,1,103,VIB,Preliminar,VIR,2015
Virgin Islands (UK),Islas Vírgenes (RU),0,45,VI,VG,VGB,92,92,103,40,1,436,VIK,33,AMR,LAC,NLC,CAR,NLC,UNKNOWN,1,103,VIB,Preliminar,VIR,2015
Virgin Islands (UK),Islas Vírgenes (RU),0,46,VI,VG,VGB,92,92,103,40,1,436,VIK,33,AMR,LAC,NLC,CAR,NLC,UNKNOWN,1,103,VIB,Preliminar,VIR,2015
Virgin Islands (UK),Islas Vírgenes (RU),0,47,VI,VG,VGB,92,92,103,40,1,436,VIK,33,AMR,LAC,NLC,CAR,NLC,UNKNOWN,1,103,VIB,Preliminar,VIR,2015
Virgin Islands (UK),Islas Vírgenes (RU),0,48,VI,VG,VGB,92,92,103,40,1,436,VIK,33,AMR,LAC,NLC,CAR,NLC,UNKNOWN,1,103,VIB,Preliminar,VIR,2015
Virgin Islands (UK),Islas Vírgenes (RU),0,49,VI,VG,VGB,92,92,103,40,1,436,VIK,33,AMR,LAC,NLC,CAR,NLC,UNKNOWN,1,103,VIB,Preliminar,VIR,2015
Virgin Islands (UK),Islas Vírgenes (RU),0,50,VI,VG,VGB,92,92,103,40,1,436,VIK,33,AMR,LAC,NLC,CAR,NLC,UNKNOWN,1,103,VIB,Preliminar,VIR,2015
Virgin Islands (UK),Islas Vírgenes (RU),0,51,VI,VG,VGB,92,92,103,40,1,436,VIK,33,AMR,LAC,NLC,CAR,NLC,UNKNOWN,1,103,VIB,Preliminar,VIR,2015
Canada,Canadá,0,1,CA,CA,CAN,124,124,0,1,1,437,CAN,0,AMR,NAR,NAR,NAR,NAR,,0,0,CAN,Preliminar,CAN,2015
Canada,Canadá,0,2,CA,CA,CAN,124,124,0,2,1,437,CAN,0,AMR,NAR,NAR,NAR,NAR,,0,0,CAN,Preliminar,CAN,2015
Canada,Canadá,0,3,CA,CA,CAN,124,124,0,3,1,437,CAN,0,AMR,NAR,NAR,NAR,NAR,,0,0,CAN,Preliminar,CAN,2015
Canada,Canadá,0,4,CA,CA,CAN,124,124,0,4,1,437,CAN,0,AMR,NAR,NAR,NAR,NAR,,0,0,CAN,Preliminar,CAN,2015
Canada,Canadá,0,5,CA,CA,CAN,124,124,0,5,1,437,CAN,0,AMR,NAR,NAR,NAR,NAR,,0,0,CAN,Preliminar,CAN,2015
Canada,Canadá,0,6,CA,CA,CAN,124,124,0,6,1,437,CAN,0,AMR,NAR,NAR,NAR,NAR,,0,0,CAN,Preliminar,CAN,2015
Canada,Canadá,0,7,CA,CA,CAN,124,124,0,7,1,437,CAN,0,AMR,NAR,NAR,NAR,NAR,,0,0,CAN,Preliminar,CAN,2015
Canada,Canadá,0,8,CA,CA,CAN,124,124,0,8,1,437,CAN,0,AMR,NAR,NAR,NAR,NAR,,0,0,CAN,Preliminar,CAN,2015
Canada,Canadá,0,9,CA,CA,CAN,124,124,0,9,1,437,CAN,0,AMR,NAR,NAR,NAR,NAR,,0,0,CAN,Preliminar,CAN,2015
Canada,Canadá,0,10,CA,CA,CAN,124,124,0,10,1,437,CAN,0,AMR,NAR,NAR,NAR,NAR,,0,0,CAN,Preliminar,CAN,2015
Canada,Canadá,0,11,CA,CA,CAN,124,124,0,11,1,437,CAN,0,AMR,NAR,NAR,NAR,NAR,,0,0,CAN,Preliminar,CAN,2015
Canada,Canadá,0,12,CA,CA,CAN,124,124,0,12,1,437,CAN,0,AMR,NAR,NAR,NAR,NAR,,0,0,CAN,Preliminar,CAN,2015
Canada,Canadá,0,13,CA,CA,CAN,124,124,0,13,1,437,CAN,0,AMR,NAR,NAR,NAR,NAR,,0,0,CAN,Preliminar,CAN,2015
Canada,Canadá,0,14,CA,CA,CAN,124,124,0,14,1,437,CAN,0,AMR,NAR,NAR,NAR,NAR,,0,0,CAN,Preliminar,CAN,2015
Canada,Canadá,0,15,CA,CA,CAN,124,124,0,15,1,437,CAN,0,AMR,NAR,NAR,NAR,NAR,,0,0,CAN,Preliminar,CAN,2015
Canada,Canadá,0,16,CA,CA,CAN,124,124,0,16,1,437,CAN,0,AMR,NAR,NAR,NAR,NAR,,0,0,CAN,Preliminar,CAN,2015
Canada,Canadá,0,17,CA,CA,CAN,124,124,0,17,1,437,CAN,0,AMR,NAR,NAR,NAR,NAR,,0,0,CAN,Preliminar,CAN,2015
Canada,Canadá,0,18,CA,CA,CAN,124,124,0,18,1,437,CAN,0,AMR,NAR,NAR,NAR,NAR,,0,0,CAN,Preliminar,CAN,2015
Canada,Canadá,0,19,CA,CA,CAN,124,124,0,19,1,437,CAN,0,AMR,NAR,NAR,NAR,NAR,,0,0,CAN,Preliminar,CAN,2015
Brazil,Brasil,779,26,BR,BR,BRA,76,76,360331,26,1,430,BRA,203657,AMR,LAC,SAR,LAM,BRA,"DEN 1,2,3,4",1427,1430610,BRA,final,BRA,2015
Canada,Canadá,0,20,CA,CA,CAN,124,124,0,20,1,437,CAN,0,AMR,NAR,NAR,NAR,NAR,,0,0,CAN,Preliminar,CAN,2015
Canada,Canadá,0,21,CA,CA,CAN,124,124,0,21,1,437,CAN,0,AMR,NAR,NAR,NAR,NAR,,0,0,CAN,Preliminar,CAN,2015
Canada,Canadá,0,22,CA,CA,CAN,124,124,0,22,1,437,CAN,0,AMR,NAR,NAR,NAR,NAR,,0,0,CAN,Preliminar,CAN,2015
Canada,Canadá,0,23,CA,CA,CAN,124,124,0,23,1,437,CAN,0,AMR,NAR,NAR,NAR,NAR,,0,0,CAN,Preliminar,CAN,2015
Canada,Canadá,0,24,CA,CA,CAN,124,124,0,24,1,437,CAN,0,AMR,NAR,NAR,NAR,NAR,,0,0,CAN,Preliminar,CAN,2015
Canada,Canadá,0,25,CA,CA,CAN,124,124,0,25,1,437,CAN,0,AMR,NAR,NAR,NAR,NAR,,0,0,CAN,Preliminar,CAN,2015
Canada,Canadá,0,26,CA,CA,CAN,124,124,0,26,1,437,CAN,0,AMR,NAR,NAR,NAR,NAR,,0,0,CAN,Preliminar,CAN,2015
Canada,Canadá,0,27,CA,CA,CAN,124,124,0,27,1,437,CAN,0,AMR,NAR,NAR,NAR,NAR,,0,0,CAN,Preliminar,CAN,2015
Canada,Canadá,0,28,CA,CA,CAN,124,124,0,28,1,437,CAN,0,AMR,NAR,NAR,NAR,NAR,,0,0,CAN,Preliminar,CAN,2015
Canada,Canadá,0,29,CA,CA,CAN,124,124,0,29,1,437,CAN,0,AMR,NAR,NAR,NAR,NAR,,0,0,CAN,Preliminar,CAN,2015
Canada,Canadá,0,30,CA,CA,CAN,124,124,0,30,1,437,CAN,0,AMR,NAR,NAR,NAR,NAR,,0,0,CAN,Preliminar,CAN,2015
Canada,Canadá,0,31,CA,CA,CAN,124,124,0,31,1,437,CAN,0,AMR,NAR,NAR,NAR,NAR,,0,0,CAN,Preliminar,CAN,2015
Canada,Canadá,0,32,CA,CA,CAN,124,124,0,32,1,437,CAN,0,AMR,NAR,NAR,NAR,NAR,,0,0,CAN,Preliminar,CAN,2015
Canada,Canadá,0,33,CA,CA,CAN,124,124,0,33,1,437,CAN,0,AMR,NAR,NAR,NAR,NAR,,0,0,CAN,Preliminar,CAN,2015
Canada,Canadá,0,34,CA,CA,CAN,124,124,0,34,1,437,CAN,0,AMR,NAR,NAR,NAR,NAR,,0,0,CAN,Preliminar,CAN,2015
Canada,Canadá,0,35,CA,CA,CAN,124,124,0,35,1,437,CAN,0,AMR,NAR,NAR,NAR,NAR,,0,0,CAN,Preliminar,CAN,2015
Canada,Canadá,0,36,CA,CA,CAN,124,124,0,36,1,437,CAN,0,AMR,NAR,NAR,NAR,NAR,,0,0,CAN,Preliminar,CAN,2015
