Mortality rate per 100000 pop,CountryISO vwPopulation per year,Country ISO,Country,Dengue Tot,Dengue,Dgrave,Deaths,Number of Records,Pais,PopFemale vwPopulation per year,PopMale vwPopulation per year,Population,Tipo,Year vwPopulation per year,Year
0,531,531,Curaçao,0,0,0,0,1,Curazao,76302,68596,144898,Final,1992,1992
0,531,531,Curaçao,0,0,0,0,1,Curazao,75695,68082,143777,Final,1993,1993
0,531,531,Curaçao,0,0,0,0,1,Curazao,75127,67607,142734,Final,1994,1994
0,531,531,Curaçao,0,0,0,0,1,Curazao,74509,67077,141586,Final,1995,1995
0,531,531,Curaçao,0,0,0,0,1,Curazao,73844,66496,140340,Final,1996,1996
0,531,531,Curaçao,0,0,0,0,1,Curazao,73171,65902,139073,Final,1997,1997
0,531,531,Curaçao,5,3,2,0,1,Curazao,72386,65190,137576,Final,1998,1998
0,531,531,Curaçao,4,3,1,0,1,Curazao,71486,64353,135839,Final,1999,1999
0,531,531,Curaçao,10,10,0,0,1,Curazao,70516,63440,133956,Final,2000,2000
0,531,531,Curaçao,0,0,0,0,1,Curazao,69490,62473,131963,Final,2001,2001
0,531,531,Curaçao,0,0,0,0,1,Curazao,69335,62376,131711,Final,2002,2002
0,531,531,Curaçao,0,0,0,0,1,Curazao,70050,63150,133200,Final,2003,2003
0,531,531,Curaçao,0,0,0,0,1,Curazao,70720,63882,134602,Final,2004,2004
0,531,531,Curaçao,265,265,0,0,1,Curazao,71405,64624,136029,Final,2005,2005
0,531,531,Curaçao,0,0,0,0,1,Curazao,72136,65408,137544,Final,2006,2006
0,531,531,Curaçao,0,0,0,0,1,Curazao,72851,66174,139025,Final,2007,2007
0,531,531,Curaçao,0,0,0,0,1,Curazao,73561,66938,140499,Final,2008,2008
0,531,531,Curaçao,0,0,0,0,1,Curazao,74279,67708,141987,Final,2009,2009
0.7,531,531,Curaçao,1722,1721,1,1,1,Curazao,74964,68441,143405,Final,2010,2010
1.38,531,531,Curaçao,1553,1551,2,2,1,Curazao,75582,69106,144688,Final,2011,2011
0,531,531,Curaçao,524,524,0,0,1,Curazao,76132,69702,145834,Final,2012,2012
0,531,531,Curaçao,568,568,0,0,1,Curazao,76610,70226,146836,Final,2013,2013
0,531,531,Curaçao,194,194,0,0,1,Curazao,77016,70679,147695,Final,2014,2014
0,531,531,Curaçao,194,194,0,0,1,Curazao,77016,70679,147695,Preliminar,2014,2014
0,533,533,Aruba,0,0,0,0,1,Aruba,30976,29332,60308,Final,1981,1981
0,533,533,Aruba,0,0,0,0,1,Aruba,31374,29669,61043,Final,1982,1982
0,533,533,Aruba,0,0,0,0,1,Aruba,31885,30134,62019,Final,1983,1983
0,533,533,Aruba,0,0,0,0,1,Aruba,32251,30432,62683,Final,1984,1984
3.25,533,533,Aruba,24000,23998,2,2,1,Aruba,31761,29750,61511,Final,1985,1985
0,533,533,Aruba,0,0,0,0,1,Aruba,31019,28785,59804,Final,1986,1986
0,533,533,Aruba,0,0,0,0,1,Aruba,30777,28400,59177,Final,1987,1987
0,533,533,Aruba,0,0,0,0,1,Aruba,30976,28523,59499,Final,1988,1988
0,533,533,Aruba,0,0,0,0,1,Aruba,31578,29109,60687,Final,1989,1989
0,533,533,Aruba,0,0,0,0,1,Aruba,32719,30313,63032,Final,1990,1990
0,533,533,Aruba,0,0,0,0,1,Aruba,34393,31911,66304,Final,1991,1991
0,533,533,Aruba,0,0,0,0,1,Aruba,36124,33354,69478,Final,1992,1992
0,533,533,Aruba,0,0,0,0,1,Aruba,38621,35445,74066,Final,1993,1993
0,533,533,Aruba,0,0,0,0,1,Aruba,40667,37186,77853,Final,1994,1994
0,533,533,Aruba,37,37,0,0,1,Aruba,41784,38178,79962,Final,1995,1995
0,533,533,Aruba,10,10,0,0,1,Aruba,43450,39620,83070,Final,1996,1996
0,533,533,Aruba,0,0,0,0,1,Aruba,45123,41083,86206,Final,1997,1997
0,533,533,Aruba,0,0,0,0,1,Aruba,46175,42029,88204,Final,1998,1998
0,533,533,Aruba,130,130,0,0,1,Aruba,46723,42536,89259,Final,1999,1999
0,533,533,Aruba,76,76,0,0,1,Aruba,47098,42897,89995,Final,2000,2000
0,533,533,Aruba,0,0,0,0,1,Aruba,47613,43358,90971,Final,2001,2001
0,533,533,Aruba,25,25,0,0,1,Aruba,48252,43918,92170,Final,2002,2002
0,533,533,Aruba,0,0,0,0,1,Aruba,49083,44633,93716,Final,2003,2003
0,533,533,Aruba,173,173,0,0,1,Aruba,50024,45437,95461,Final,2004,2004
0,533,533,Aruba,0,0,0,0,1,Aruba,50839,46137,96976,Final,2005,2005
0,533,533,Aruba,5,5,0,0,1,Aruba,51657,46839,98496,Final,2006,2006
0,533,533,Aruba,0,0,0,0,1,Aruba,52476,47542,100018,Final,2007,2007
0,533,533,Aruba,0,0,0,0,1,Aruba,53296,48245,101541,Final,2008,2008
0,533,533,Aruba,845,845,0,0,1,Aruba,54117,48948,103065,Final,2009,2009
0.96,533,533,Aruba,1700,1697,3,1,1,Aruba,54938,49651,104589,Final,2010,2010
1.88,533,533,Aruba,3025,3023,2,2,1,Aruba,55759,50354,106113,Final,2011,2011
0,533,533,Aruba,0,0,0,0,1,Aruba,56579,51056,107635,Final,2012,2012
0.92,533,533,Aruba,528,527,1,1,1,Aruba,57397,51756,109153,Final,2013,2013
0,533,533,Aruba,306,306,0,0,1,Aruba,58211,52452,110663,Final,2014,2014
0,533,533,Aruba,400,400,0,0,1,Aruba,58211,52452,110663,Preliminar,2014,2014
0,533,533,Aruba,335,335,0,0,1,Aruba,59019,53143,112162,Preliminar,2015,2015
0,533,533,Aruba,1319,1319,0,0,1,Aruba,59820,53828,113648,Preliminar,2016,2016
,533,533,Aruba,1734,1734,0,,1,Aruba,60613,54507,115120,Preliminar,2017,2017
0,533,533,Aruba,4,4,0,0,1,Aruba,61398,55178,116576,Preliminar,2018,2018
0,558,558,Nicaragua,0,0,0,0,1,Nicaragua,1623158,1626752,3249910,Final,1980,1980
0,558,558,Nicaragua,0,0,0,0,1,Nicaragua,1670565,1672101,3342666,Final,1981,1981
0,558,558,Nicaragua,0,0,0,0,1,Nicaragua,1718253,1717274,3435527,Final,1982,1982
0,558,558,Nicaragua,0,0,0,0,1,Nicaragua,1765949,1761986,3527935,Final,1983,1983
0,558,558,Nicaragua,0,0,0,0,1,Nicaragua,1813344,1805908,3619252,Final,1984,1984
0.19,558,558,Nicaragua,17476,17469,7,7,1,Nicaragua,1860232,1848859,3709091,Final,1985,1985
0,558,558,Nicaragua,484,484,0,0,1,Nicaragua,1906365,1890549,3796914,Final,1986,1986
0,558,558,Nicaragua,64,64,0,0,1,Nicaragua,1951798,1931142,3882940,Final,1987,1987
0.03,558,558,Nicaragua,203,203,0,1,1,Nicaragua,1996999,1971454,3968453,Final,1988,1988
0,558,558,Nicaragua,659,659,0,0,1,Nicaragua,2042643,2012619,4055262,Final,1989,1989
0,558,558,Nicaragua,4137,4137,0,0,1,Nicaragua,2089168,2055396,4144564,Final,1990,1990
0,558,558,Nicaragua,1885,1885,0,0,1,Nicaragua,2136729,2100076,4236805,Final,1991,1991
0.09,558,558,Nicaragua,5495,5495,0,4,1,Nicaragua,2185023,2146250,4331273,Final,1992,1992
0,558,558,Nicaragua,8938,8938,0,0,1,Nicaragua,2233466,2193111,4426577,Final,1993,1993
0,558,558,Nicaragua,20469,20469,0,0,1,Nicaragua,2281234,2239493,4520727,Final,1994,1994
0,558,558,Nicaragua,18454,17648,806,0,1,Nicaragua,2327712,2284517,4612229,Final,1995,1995
0,558,558,Nicaragua,2743,2694,49,0,1,Nicaragua,2372768,2328009,4700777,Final,1996,1996
0,558,558,Nicaragua,3058,2990,68,0,1,Nicaragua,2416517,2370124,4786641,Final,1997,1997
0.14,558,558,Nicaragua,13160,12728,432,7,1,Nicaragua,2458909,2410718,4869627,Final,1998,1998
0.24,558,558,Nicaragua,10401,9652,749,12,1,Nicaragua,2499953,2449708,4949661,Final,1999,1999
0.08,558,558,Nicaragua,6681,6045,636,4,1,Nicaragua,2539704,2487088,5026792,Final,2000,2000
0.41,558,558,Nicaragua,1646,1188,458,21,1,Nicaragua,2578040,2522710,5100750,Final,2001,2001
0.23,558,558,Nicaragua,2000,1843,157,12,1,Nicaragua,2615048,2556688,5171736,Final,2002,2002
0.08,558,558,Nicaragua,2564,2329,235,4,1,Nicaragua,2651257,2589619,5240876,Final,2003,2003
0.04,558,558,Nicaragua,942,849,93,2,1,Nicaragua,2687384,2622319,5309703,Final,2004,2004
0.22,558,558,Nicaragua,1558,1381,177,12,1,Nicaragua,2723935,2655392,5379327,Final,2005,2005
0.02,558,558,Nicaragua,1298,1246,52,1,1,Nicaragua,2761153,2689064,5450217,Final,2006,2006
0.22,558,558,Nicaragua,1264,1113,151,12,1,Nicaragua,2798888,2723231,5522119,Final,2007,2007
0.09,558,558,Nicaragua,1390,1356,34,5,1,Nicaragua,2836770,2757754,5594524,Final,2008,2008
0.19,558,558,Nicaragua,17060,16980,80,11,1,Nicaragua,2874232,2792363,5666595,Final,2009,2009
0.16,558,558,Nicaragua,5157,5122,35,9,1,Nicaragua,2910869,2826853,5737722,Final,2010,2010
0.02,558,558,Nicaragua,11881,11874,7,1,1,Nicaragua,2946568,2861219,5807787,Final,2011,2011
0.09,558,558,Nicaragua,30210,30174,36,5,1,Nicaragua,2981494,2895540,5877034,Final,2012,2012
0.34,558,558,Nicaragua,77179,77028,151,20,1,Nicaragua,3015855,2929791,5945646,Final,2013,2013
0,558,558,Nicaragua,35425,35425,0,0,1,Nicaragua,3049968,2963945,6013913,Final,2014,2014
0,558,558,Nicaragua,35425,35425,0,0,1,Nicaragua,3049968,2963945,6013913,Preliminar,2014,2014
0.25,558,558,Nicaragua,49326,49311,15,15,1,Nicaragua,3084059,2997973,6082032,Preliminar,2015,2015
0.26,558,558,Nicaragua,88463,88463,,16,1,Nicaragua,3118180,3031855,6150035,Final,2016,2016
0.03,558,558,Nicaragua,64712,64712,,2,1,Nicaragua,3152240,3065556,6217796,Preliminar,2017,2017
0,558,558,Nicaragua,9830,9830,,0,1,Nicaragua,3186147,3099025,6285172,Preliminar,2018,2018
0,591,591,Panama,0,0,0,0,1,Panamá,976229,1002346,1978575,Final,1980,1980
0,591,591,Panama,0,0,0,0,1,Panamá,999775,1026282,2026057,Final,1981,1981
0,591,591,Panama,0,0,0,0,1,Panamá,1023314,1050512,2073826,Final,1982,1982
0,591,591,Panama,0,0,0,0,1,Panamá,1046953,1074968,2121921,Final,1983,1983
0,591,591,Panama,0,0,0,0,1,Panamá,1070846,1099544,2170390,Final,1984,1984
0,591,591,Panama,0,0,0,0,1,Panamá,1095105,1124171,2219276,Final,1985,1985
0,591,591,Panama,0,0,0,0,1,Panamá,1119779,1148840,2268619,Final,1986,1986
0,591,591,Panama,0,0,0,0,1,Panamá,1144847,1173597,2318444,Final,1987,1987
0,591,591,Panama,0,0,0,0,1,Panamá,1170277,1198495,2368772,Final,1988,1988
0,591,591,Panama,0,0,0,0,1,Panamá,1196005,1223613,2419618,Final,1989,1989
0,591,591,Panama,0,0,0,0,1,Panamá,1221991,1249019,2471010,Final,1990,1990
0,591,591,Panama,0,0,0,0,1,Panamá,1248205,1274696,2522901,Final,1991,1991
0,591,591,Panama,0,0,0,0,1,Panamá,1274679,1300651,2575330,Final,1992,1992
0,591,591,Panama,13,13,0,0,1,Panamá,1301509,1327002,2628511,Final,1993,1993
0,591,591,Panama,20469,20469,0,0,1,Panamá,1328823,1353897,2682720,Final,1994,1994
0.04,591,591,Panama,3080,3077,3,1,1,Panamá,1356701,1381424,2738125,Final,1995,1995
0,591,591,Panama,811,811,0,0,1,Panamá,1385195,1409650,2794845,Final,1996,1996
0,591,591,Panama,2628,2628,0,0,1,Panamá,1414238,1438501,2852739,Final,1997,1997
0,591,591,Panama,2716,2715,1,0,1,Panamá,1443638,1467745,2911383,Final,1998,1998
0,591,591,Panama,2782,2781,1,0,1,Panamá,1473131,1497062,2970193,Final,1999,1999
0,591,591,Panama,314,311,3,0,1,Panamá,1502530,1526221,3028751,Final,2000,2000
0.03,591,591,Panama,1538,1531,7,1,1,Panamá,1531756,1555131,3086887,Final,2001,2001
0,591,591,Panama,706,701,5,0,1,Panamá,1560872,1583856,3144728,Final,2002,2002
0,591,591,Panama,293,293,0,0,1,Panamá,1589999,1612512,3202511,Final,2003,2003
0.06,591,591,Panama,369,365,4,2,1,Panamá,1619330,1641281,3260611,Final,2004,2004
0.03,591,591,Panama,3998,3996,2,1,1,Panamá,1649002,1670299,3319301,Final,2005,2005
0.03,591,591,Panama,4293,4286,7,1,1,Panamá,1679026,1699574,3378600,Final,2006,2006
0,591,591,Panama,3399,3396,3,0,1,Panamá,1709348,1729050,3438398,Final,2007,2007
0,591,591,Panama,2284,2281,3,0,1,Panamá,1739958,1758721,3498679,Final,2008,2008
0.17,591,591,Panama,6783,6755,28,6,1,Panamá,1770832,1788569,3559401,Final,2009,2009
0,591,591,Panama,1999,1996,3,0,1,Panamá,1801937,1818569,3620506,Final,2010,2010
0.46,591,591,Panama,3844,3806,38,17,1,Panamá,1833266,1848713,3681979,Final,2011,2011
0,591,591,Panama,1194,1188,6,0,1,Panamá,1864784,1878977,3743761,Final,2012,2012
0.21,591,591,Panama,4774,4759,15,8,1,Panamá,1896392,1909291,3805683,Final,2013,2013
0.23,591,591,Panama,4653,4633,20,9,1,Panamá,1927965,1939570,3867535,Final,2014,2014
0.23,591,591,Panama,5517,5497,20,9,1,Panamá,1927965,1939570,3867535,Preliminar,2014,2014
0.1,591,591,Panama,3347,3341,6,4,1,Panamá,1959401,1969740,3929141,Preliminar,2015,2015
0.23,591,591,Panama,7884,7872,12,9,1,Panamá,1990645,1999761,3990406,Preliminar,2016,2016
0.02,591,591,Panama,9225,9204,21,1,1,Panamá,2021676,2029608,4051284,Preliminar,2017,2017
0,591,591,Panama,1774,1771,3,0,1,Panamá,2052460,2059246,4111706,Preliminar,2018,2018
0,600,600,Paraguay,0,0,0,0,1,Paraguay,1576453,1604175,3180628,Final,1980,1980
0,600,600,Paraguay,0,0,0,0,1,Paraguay,1620381,1651073,3271454,Final,1981,1981
0,600,600,Paraguay,0,0,0,0,1,Paraguay,1666636,1700090,3366726,Final,1982,1982
0,600,600,Paraguay,0,0,0,0,1,Paraguay,1714920,1750876,3465796,Final,1983,1983
0,600,600,Paraguay,0,0,0,0,1,Paraguay,1764805,1802945,3567750,Final,1984,1984
0,600,600,Paraguay,0,0,0,0,1,Paraguay,1815925,1855901,3671826,Final,1985,1985
0,600,600,Paraguay,0,0,0,0,1,Paraguay,1868164,1909600,3777764,Final,1986,1986
0,600,600,Paraguay,0,0,0,0,1,Paraguay,1921434,1963999,3885433,Final,1987,1987
0,600,600,Paraguay,0,0,0,0,1,Paraguay,1975411,2018917,3994328,Final,1988,1988
0,600,600,Paraguay,41000,41000,0,0,1,Paraguay,2029727,2074182,4103909,Final,1989,1989
0,600,600,Paraguay,0,0,0,0,1,Paraguay,2084092,2129648,4213740,Final,1990,1990
0,600,600,Paraguay,0,0,0,0,1,Paraguay,2138272,2185130,4323402,Final,1991,1991
0,600,600,Paraguay,0,0,0,0,1,Paraguay,2192200,2240538,4432738,Final,1992,1992
0,600,600,Paraguay,0,0,0,0,1,Paraguay,2245958,2295944,4541902,Final,1993,1993
0,600,600,Paraguay,0,0,0,0,1,Paraguay,2299727,2351495,4651222,Final,1994,1994
0,600,600,Paraguay,0,0,0,0,1,Paraguay,2353600,2407253,4760853,Final,1995,1995
0,600,600,Paraguay,0,0,0,0,1,Paraguay,2407511,2463184,4870695,Final,1996,1996
0,600,600,Paraguay,0,0,0,0,1,Paraguay,2461254,2519092,4980346,Final,1997,1997
0,600,600,Paraguay,0,0,0,0,1,Paraguay,2514623,2574683,5089306,Final,1998,1998
0,600,600,Paraguay,1164,1164,0,0,1,Paraguay,2567355,2629580,5196935,Final,1999,1999
0,600,600,Paraguay,24282,24282,0,0,1,Paraguay,2619221,2683482,5302703,Final,2000,2000
0,600,600,Paraguay,38,38,0,0,1,Paraguay,2670267,2736358,5406625,Final,2001,2001
0,600,600,Paraguay,1871,1871,0,0,1,Paraguay,2720428,2788187,5508615,Final,2002,2002
0,600,600,Paraguay,137,137,0,0,1,Paraguay,2769241,2838707,5607948,Final,2003,2003
0,600,600,Paraguay,164,164,0,0,1,Paraguay,2816128,2887614,5703742,Final,2004,2004
0,600,600,Paraguay,405,405,0,0,1,Paraguay,2860747,2934746,5795493,Final,2005,2005
0,600,600,Paraguay,4271,4271,0,0,1,Paraguay,2902865,2979932,5882797,Final,2006,2006
0.28,600,600,Paraguay,28127,28072,55,17,1,Paraguay,2942797,3023363,5966160,Final,2007,2007
0,600,600,Paraguay,1953,1953,0,0,1,Paraguay,2981439,3065692,6047131,Final,2008,2008
0,600,600,Paraguay,6143,6143,0,0,1,Paraguay,3020030,3107817,6127847,Final,2009,2009
0.24,600,600,Paraguay,13523,13493,30,15,1,Paraguay,3059485,3150392,6209877,Final,2010,2010
0.99,600,600,Paraguay,42847,42749,98,62,1,Paraguay,3100107,3193656,6293763,Final,2011,2011
1.1,600,600,Paraguay,39063,38944,119,70,1,Paraguay,3141711,3237451,6379162,Final,2012,2012
3.88,600,600,Paraguay,144470,142394,2076,251,1,Paraguay,3184123,3281546,6465669,Final,2013,2013
0.08,600,600,Paraguay,10014,10009,5,5,1,Paraguay,3226980,3325538,6552518,Preliminar,2014,2014
0.08,600,600,Paraguay,16917,16912,5,5,1,Paraguay,3226980,3325538,6552518,Final,2014,2014
0.08,600,600,Paraguay,68652,68639,13,5,1,Paraguay,3269997,3369126,6639123,Preliminar,2015,2015
0.24,600,600,Paraguay,70215,70167,48,16,1,Paraguay,3313172,3412258,6725430,Final,2016,2016
0,600,600,Paraguay,1832,1832,0,0,1,Paraguay,3356566,3455017,6811583,Preliminar,2017,2017
0.14,600,600,Paraguay,14645,14645,,10,1,Paraguay,3400006,3497379,6897385,Preliminar,2018,2018
0,604,604,Peru,0,0,0,0,1,Perú,8669522,8689596,17359118,Final,1980,1980
0,604,604,Peru,0,0,0,0,1,Perú,8888435,8904116,17792551,Final,1981,1981
0,604,604,Peru,0,0,0,0,1,Perú,9107129,9118598,18225727,Final,1982,1982
0,604,604,Peru,0,0,0,0,1,Perú,9326509,9333934,18660443,Final,1983,1983
0,604,604,Peru,0,0,0,0,1,Perú,9548036,9551539,19099575,Final,1984,1984
0,604,604,Peru,0,0,0,0,1,Perú,9772629,9772321,19544950,Final,1985,1985
0,604,604,Peru,0,0,0,0,1,Perú,10000151,9996099,19996250,Final,1986,1986
0,604,604,Peru,0,0,0,0,1,Perú,10229682,10222030,20451712,Final,1987,1987
0,604,604,Peru,0,0,0,0,1,Perú,10460380,10449517,20909897,Final,1988,1988
0,604,604,Peru,0,0,0,0,1,Perú,10691109,10677747,21368856,Final,1989,1989
0,604,604,Peru,7858,7858,0,0,1,Perú,10920798,10905860,21826658,Final,1990,1990
0,604,604,Peru,714,714,0,0,1,Perú,11149310,11133820,22283130,Final,1991,1991
0,604,604,Peru,1971,1971,0,0,1,Perú,11376104,11360952,22737056,Final,1992,1992
0,604,604,Peru,897,897,0,0,1,Perú,11599238,11584984,23184222,Final,1993,1993
0,604,604,Peru,1471,1471,0,0,1,Perú,11816309,11803049,23619358,Final,1994,1994
0,604,604,Peru,2732,2732,0,0,1,Perú,12025641,12013120,24038761,Final,1995,1995
0,604,604,Peru,6395,6395,0,0,1,Perú,12226609,12214467,24441076,Final,1996,1996
0,604,604,Peru,1357,1357,0,0,1,Perú,12419737,12407672,24827409,Final,1997,1997
0,604,604,Peru,988,988,0,0,1,Perú,12606005,12593739,25199744,Final,1998,1998
0,604,604,Peru,554,554,0,1,1,Perú,12786980,12774317,25561297,Final,1999,1999
0,604,604,Peru,5486,5486,0,0,1,Perú,12964036,12950839,25914875,Final,2000,2000
0.02,604,604,Peru,23078,22827,251,4,1,Perú,13137632,13123731,26261363,Final,2001,2001
0,604,604,Peru,8862,8849,13,1,1,Perú,13308134,13293329,26601463,Final,2002,2002
0,604,604,Peru,3622,3607,15,0,1,Perú,13476782,13460955,26937737,Final,2003,2003
0,604,604,Peru,9739,9704,35,1,1,Perú,13645021,13628167,27273188,Final,2004,2004
0,604,604,Peru,6342,6326,16,0,1,Perú,13814107,13796299,27610406,Final,2005,2005
0,604,604,Peru,5527,5523,4,0,1,Perú,13984307,13965651,27949958,Final,2006,2006
0.01,604,604,Peru,6872,6837,35,2,1,Perú,14156100,14136668,28292768,Final,2007,2007
0,604,604,Peru,10246,10214,32,1,1,Perú,14331130,14310918,28642048,Final,2008,2008
0,604,604,Peru,8801,8789,12,1,1,Perú,14511335,14490228,29001563,Final,2009,2009
0.03,604,604,Peru,18484,18422,62,9,1,Perú,14697921,14675723,29373644,Final,2010,2010
0.1,604,604,Peru,29612,29414,198,31,1,Perú,14891699,14868192,29759891,Final,2011,2011
0.15,604,604,Peru,30919,30709,210,46,1,Perú,15091888,15066880,30158768,Final,2012,2012
0.07,604,604,Peru,13771,13702,69,20,1,Perú,15296074,15269387,30565461,Final,2013,2013
0.1,604,604,Peru,19043,18948,95,31,1,Perú,15500829,15472319,30973148,Final,2014,2014
0.1,604,604,Peru,19043,18948,95,31,1,Perú,15500829,15472319,30973148,Preliminar,2014,2014
0.13,604,604,Peru,35837,35714,123,41,1,Perú,15703562,15673108,31376670,Preliminar,2015,2015
0.12,604,604,Peru,31868,31744,124,37,1,Perú,15903364,15870861,31774225,Preliminar,2016,2016
0.24,604,604,Peru,76093,75842,251,76,1,Perú,16100565,16065908,32166473,Preliminar,2017,2017
0.01,604,604,Peru,3325,3291,34,4,1,Perú,16295308,16258389,32553697,Preliminar,2018,2018
0,630,630,Puerto Rico,921,921,0,0,1,Puerto Rico,1635856,1551848,3187704,Final,1980,1980
0,630,630,Puerto Rico,8350,8350,0,0,1,Puerto Rico,1656935,1573562,3230497,Final,1981,1981
0.03,630,630,Puerto Rico,9536,9536,0,1,1,Puerto Rico,1675096,1594191,3269287,Final,1982,1982
0,630,630,Puerto Rico,2789,2789,0,0,1,Puerto Rico,1691314,1613403,3304717,Final,1983,1983
0,630,630,Puerto Rico,1865,1865,0,0,1,Puerto Rico,1707060,1630830,3337890,Final,1984,1984
0,630,630,Puerto Rico,2374,2372,2,0,1,Puerto Rico,1723424,1646290,3369714,Final,1985,1985
0.09,630,630,Puerto Rico,10628,10597,31,3,1,Puerto Rico,1740589,1659459,3400048,Final,1986,1986
0.03,630,630,Puerto Rico,5818,5801,17,1,1,Puerto Rico,1758265,1670581,3428846,Final,1987,1987
0,630,630,Puerto Rico,6531,6523,8,0,1,Puerto Rico,1776489,1680743,3457232,Final,1988,1988
0.14,630,630,Puerto Rico,8991,8979,12,5,1,Puerto Rico,1795199,1691439,3486638,Final,1989,1989
0.03,630,630,Puerto Rico,9444,9438,6,1,1,Puerto Rico,1814284,1703700,3517984,Final,1990,1990
0.03,630,630,Puerto Rico,10305,10291,14,1,1,Puerto Rico,1833740,1717842,3551582,Final,1991,1991
0,630,630,Puerto Rico,13009,13009,0,0,1,Puerto Rico,1853437,1733411,3586848,Final,1992,1992
0,630,630,Puerto Rico,6600,6600,0,0,1,Puerto Rico,1872956,1749696,3622652,Final,1993,1993
0,630,630,Puerto Rico,22000,22000,0,0,1,Puerto Rico,1891744,1765624,3657368,Final,1994,1994
0.11,630,630,Puerto Rico,6491,6448,43,4,1,Puerto Rico,1909317,1780332,3689649,Final,1995,1995
0.19,630,630,Puerto Rico,4631,4607,24,7,1,Puerto Rico,1925652,1793794,3719446,Final,1996,1996
0.13,630,630,Puerto Rico,6893,6831,62,5,1,Puerto Rico,1940604,1806030,3746634,Final,1997,1997
0.24,630,630,Puerto Rico,17068,16895,173,9,1,Puerto Rico,1953435,1816283,3769718,Final,1998,1998
0.16,630,630,Puerto Rico,4959,4925,34,6,1,Puerto Rico,1963241,1823643,3786884,Final,1999,1999
0,630,630,Puerto Rico,2409,2385,24,0,1,Puerto Rico,1969443,1827538,3796981,Final,2000,2000
0.11,630,630,Puerto Rico,5197,5161,36,4,1,Puerto Rico,1971753,1827613,3799366,Final,2001,2001
0.03,630,630,Puerto Rico,2883,2860,23,1,1,Puerto Rico,1970519,1824237,3794756,Final,2002,2002
0,630,630,Puerto Rico,3730,3725,5,0,1,Puerto Rico,1966616,1818485,3785101,Final,2003,2003
0.08,630,630,Puerto Rico,3277,3266,11,3,1,Puerto Rico,1961299,1811884,3773183,Final,2004,2004
0.19,630,630,Puerto Rico,5682,5663,19,7,1,Puerto Rico,1955551,1805592,3761143,Final,2005,2005
0.08,630,630,Puerto Rico,3036,3029,7,3,1,Puerto Rico,1949663,1799990,3749653,Final,2006,2006
0.24,630,630,Puerto Rico,10964,10916,48,9,1,Puerto Rico,1943610,1794939,3738549,Final,2007,2007
0.05,630,630,Puerto Rico,3319,3254,65,2,1,Puerto Rico,1937683,1790443,3728126,Final,2008,2008
0.05,630,630,Puerto Rico,6588,6525,63,2,1,Puerto Rico,1932125,1786348,3718473,Final,2009,2009
0.89,630,630,Puerto Rico,21265,21232,33,33,1,Puerto Rico,1927123,1782548,3709671,Final,2010,2010
0.08,630,630,Puerto Rico,5623,5592,31,3,1,Puerto Rico,1922865,1779132,3701997,Final,2011,2011
0.19,630,630,Puerto Rico,11774,11749,25,7,1,Puerto Rico,1919426,1776248,3695674,Final,2012,2012
0.33,630,630,Puerto Rico,18164,18114,50,12,1,Puerto Rico,1916705,1773886,3690591,Final,2013,2013
0,630,630,Puerto Rico,8664,8662,2,0,1,Puerto Rico,1914505,1772012,3686517,Final,2014,2014
0,630,630,Puerto Rico,8880,8878,2,0,1,Puerto Rico,1914505,1772012,3686517,Preliminar,2014,2014
0,630,630,Puerto Rico,1867,1867,0,0,1,Puerto Rico,1912660,1770578,3683238,Preliminar,2015,2015
0,630,630,Puerto Rico,204,204,0,0,1,Puerto Rico,1911174,1769598,3680772,Final,2016,2016
0,630,630,Puerto Rico,10,10,0,0,1,Puerto Rico,1910050,1769036,3679086,Preliminar,2017,2017
0,630,630,Puerto Rico,0,0,0,0,1,Puerto Rico,1909108,1768727,3677835,Preliminar,2018,2018
0,652,652,"Saint Barthelemy
",0,0,0,0,1,"San Bartolomé
",1594,1551,3145,Final,1982,1982
0,652,652,"Saint Barthelemy
",0,0,0,0,1,"San Bartolomé
",1700,1718,3418,Final,1983,1983
0,652,652,"Saint Barthelemy
",0,0,0,0,1,"San Bartolomé
",1803,1878,3681,Final,1984,1984
0,652,652,"Saint Barthelemy
",0,0,0,0,1,"San Bartolomé
",1902,2031,3933,Final,1985,1985
0,652,652,"Saint Barthelemy
",0,0,0,0,1,"San Bartolomé
",1996,2177,4173,Final,1986,1986
0,652,652,"Saint Barthelemy
",0,0,0,0,1,"San Bartolomé
",2086,2316,4402,Final,1987,1987
0,652,652,"Saint Barthelemy
",0,0,0,0,1,"San Bartolomé
",2173,2450,4623,Final,1988,1988
0,652,652,"Saint Barthelemy
",0,0,0,0,1,"San Bartolomé
",2256,2578,4834,Final,1989,1989
0,652,652,"Saint Barthelemy
",0,0,0,0,1,"San Bartolomé
",2344,2703,5047,Final,1990,1990
0,652,652,"Saint Barthelemy
",0,0,0,0,1,"San Bartolomé
",2445,2828,5273,Final,1991,1991
0,652,652,"Saint Barthelemy
",0,0,0,0,1,"San Bartolomé
",2551,2951,5502,Final,1992,1992
0,652,652,"Saint Barthelemy
",0,0,0,0,1,"San Bartolomé
",2653,3069,5722,Final,1993,1993
0,652,652,"Saint Barthelemy
",0,0,0,0,1,"San Bartolomé
",2752,3183,5935,Final,1994,1994
0,652,652,"Saint Barthelemy
",0,0,0,0,1,"San Bartolomé
",2850,3295,6145,Final,1995,1995
